UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH,DISTANCE
WN,Southwest Airlines Co.,13204,MCO,11259,DAL,2,1564.088494518005
WN,Southwest Airlines Co.,13204,MCO,14492,RDU,2,861.4574334331986
WN,Southwest Airlines Co.,13204,MCO,12191,HOU,2,1364.0093858252778
WN,Southwest Airlines Co.,13204,MCO,14100,PHL,2,1388.5712939298544
WN,Southwest Airlines Co.,13204,MCO,14307,PVD,2,1727.3128536013453
WN,Southwest Airlines Co.,13204,MCO,13495,MSY,2,885.635033359463
WN,Southwest Airlines Co.,13204,MCO,14122,PIT,2,1344.8184718343125
WN,Southwest Airlines Co.,13204,MCO,12264,IAD,2,1222.2197421691355
WN,Southwest Airlines Co.,13204,MCO,10529,BDL,2,1692.2245652865363
WN,Southwest Airlines Co.,13204,MCO,10693,BNA,2,992.9882284269404
WN,Southwest Airlines Co.,13204,MCO,12953,LGA,2,1530.953439408343
WN,Southwest Airlines Co.,13204,MCO,10397,ATL,2,650.7192969465116
WN,Southwest Airlines Co.,13204,MCO,12892,LAX,2,3562.3284951262663
WN,Southwest Airlines Co.,13204,MCO,14831,SJC,2,3888.47111022657
WN,Southwest Airlines Co.,13204,MCO,11697,FLL,2,286.1146836373167
WN,Southwest Airlines Co.,13204,MCO,10721,BOS,2,1805.7961298969724
WN,Southwest Airlines Co.,13204,MCO,14107,PHX,2,2969.664816712588
WN,Southwest Airlines Co.,13204,MCO,14843,SJU,2,1913.286316833401
WN,Southwest Airlines Co.,13204,MCO,10800,BUR,2,3557.7052400426214
WN,Southwest Airlines Co.,13204,MCO,14771,SFO,2,3929.202050552477
WN,Southwest Airlines Co.,13204,MCO,12391,ISP,2,1565.1053850475394
WN,Southwest Airlines Co.,13204,MCO,10423,AUS,2,1597.029241052349
WN,Southwest Airlines Co.,13204,MCO,13232,MDW,2,1595.3937883423423
WN,Southwest Airlines Co.,13204,MCO,15376,TUS,2,2865.891137737584
WN,Southwest Airlines Co.,13204,MCO,13198,MCI,2,1726.0800218820052
WN,Southwest Airlines Co.,13204,MCO,14730,SDF,2,1158.6441833527747
WN,Southwest Airlines Co.,13204,MCO,11278,DCA,2,1224.0422135473868
WN,Southwest Airlines Co.,13204,MCO,14635,RSW,2,215.08421579569608
WN,Southwest Airlines Co.,13204,MCO,14193,PNS,2,612.7089983295746
WN,Southwest Airlines Co.,13204,MCO,13296,MHT,2,1839.6932738407863
WN,Southwest Airlines Co.,13204,MCO,14524,RIC,2,1075.305256438677
WN,Southwest Airlines Co.,13204,MCO,14576,ROC,2,1665.5923904674996
WN,Southwest Airlines Co.,13204,MCO,11986,GRR,2,1650.8069823822086
WN,Southwest Airlines Co.,13204,MCO,11423,DSM,2,1837.0675495809717
WN,Southwest Airlines Co.,13204,MCO,13851,OKC,2,1718.6020159733146
WN,Southwest Airlines Co.,13204,MCO,12206,HRL,2,1631.9059521787967
WN,Southwest Airlines Co.,13296,MHT,15016,STL,2,1655.2522460962607
WN,Southwest Airlines Co.,13296,MHT,14683,SAT,2,2826.6427508312395
WN,Southwest Airlines Co.,13296,MHT,15304,TPA,2,1939.308750727544
WN,Southwest Airlines Co.,13296,MHT,12889,LAS,2,3783.192847226261
WN,Southwest Airlines Co.,13296,MHT,12451,JAX,2,1654.8455342483949
WN,Southwest Airlines Co.,13296,MHT,10821,BWI,2,605.6197382477567
WN,Southwest Airlines Co.,13296,MHT,14747,SEA,2,3946.482770040861
WN,Southwest Airlines Co.,13296,MHT,11057,CLT,2,1186.3864220633177
WN,Southwest Airlines Co.,13296,MHT,13931,ORF,2,784.501905296101
WN,Southwest Airlines Co.,13296,MHT,11259,DAL,2,2482.9147507655107
WN,Southwest Airlines Co.,13296,MHT,12191,HOU,2,2583.1297581037707
WN,Southwest Airlines Co.,13296,MHT,13495,MSY,2,2205.1700772406607
WN,Southwest Airlines Co.,13296,MHT,10693,BNA,2,1507.2570745875212
WN,Southwest Airlines Co.,13296,MHT,14771,SFO,2,4295.314952904042
WN,Southwest Airlines Co.,13296,MHT,13232,MDW,2,1344.5895041246854
WN,Southwest Airlines Co.,13296,MHT,14193,PNS,2,1966.1881443011648
WN,Southwest Airlines Co.,13296,MHT,13204,MCO,2,1839.6932738407863
WN,Southwest Airlines Co.,13296,MHT,14027,PBI,2,1969.573847244952
WN,Southwest Airlines Co.,13851,OKC,11433,DTW,2,1445.9917732881947
WN,Southwest Airlines Co.,13851,OKC,15016,STL,2,741.7963063142194
WN,Southwest Airlines Co.,13851,OKC,14683,SAT,2,656.5734114864856
WN,Southwest Airlines Co.,13851,OKC,11066,CMH,2,1389.579724523521
WN,Southwest Airlines Co.,13851,OKC,11540,ELP,2,904.8014928112208
WN,Southwest Airlines Co.,13851,OKC,14893,SMF,2,2154.196133257914
WN,Southwest Airlines Co.,13851,OKC,15304,TPA,2,1644.2623180262003
WN,Southwest Airlines Co.,13851,OKC,11292,DEN,2,796.2880628853256
WN,Southwest Airlines Co.,13851,OKC,14869,SLC,2,1391.564550370969
WN,Southwest Airlines Co.,13851,OKC,12889,LAS,2,1583.8500019552948
WN,Southwest Airlines Co.,13851,OKC,14679,SAN,2,1825.3988492726928
WN,Southwest Airlines Co.,13851,OKC,12451,JAX,2,1579.4020923959567
WN,Southwest Airlines Co.,13851,OKC,10821,BWI,2,1894.4215002431292
WN,Southwest Airlines Co.,13851,OKC,14747,SEA,2,2441.574649444181
WN,Southwest Airlines Co.,13851,OKC,10140,ABQ,2,818.9453301610229
WN,Southwest Airlines Co.,13851,OKC,13244,MEM,2,693.5216649903576
WN,Southwest Airlines Co.,13851,OKC,11259,DAL,2,291.5281674430181
WN,Southwest Airlines Co.,13851,OKC,14492,RDU,2,1698.4432167189948
WN,Southwest Airlines Co.,13851,OKC,12191,HOU,2,675.089577584082
WN,Southwest Airlines Co.,13851,OKC,10693,BNA,2,988.4183846818016
WN,Southwest Airlines Co.,13851,OKC,10397,ATL,2,1221.686688377469
WN,Southwest Airlines Co.,13851,OKC,12892,LAX,2,1906.2005122660005
WN,Southwest Airlines Co.,13851,OKC,11697,FLL,2,1959.1022915250376
WN,Southwest Airlines Co.,13851,OKC,14107,PHX,2,1338.5252438450457
WN,Southwest Airlines Co.,13851,OKC,14843,SJU,2,3631.6607163095273
WN,Southwest Airlines Co.,13851,OKC,10800,BUR,2,1896.5698315220764
WN,Southwest Airlines Co.,13851,OKC,13232,MDW,2,1111.3259387493913
WN,Southwest Airlines Co.,13851,OKC,13198,MCI,2,503.53232899061135
WN,Southwest Airlines Co.,13851,OKC,12954,LGB,2,1885.615769611492
WN,Southwest Airlines Co.,13851,OKC,11278,DCA,2,1859.0087173657585
WN,Southwest Airlines Co.,13851,OKC,13204,MCO,2,1718.6020159733146
WN,Southwest Airlines Co.,14027,PBI,11193,CVG,2,1439.2375830009885
WN,Southwest Airlines Co.,14027,PBI,11066,CMH,2,1502.8250861898498
WN,Southwest Airlines Co.,14027,PBI,11292,DEN,2,2700.138253996898
WN,Southwest Airlines Co.,14027,PBI,14869,SLC,2,3313.2910282453145
WN,Southwest Airlines Co.,14027,PBI,12889,LAS,2,3466.677893418754
WN,Southwest Airlines Co.,14027,PBI,10821,BWI,2,1425.1474445708916
WN,Southwest Airlines Co.,14027,PBI,12191,HOU,2,1523.1730738204424
WN,Southwest Airlines Co.,14027,PBI,10693,BNA,2,1220.8365360322543
WN,Southwest Airlines Co.,14027,PBI,10397,ATL,2,877.9965356854154
WN,Southwest Airlines Co.,14027,PBI,10721,BOS,2,1929.327529835727
WN,Southwest Airlines Co.,14027,PBI,14107,PHX,2,3148.640276656128
WN,Southwest Airlines Co.,14027,PBI,12391,ISP,2,1695.8575325889672
WN,Southwest Airlines Co.,14027,PBI,13232,MDW,2,1818.9510810857512
WN,Southwest Airlines Co.,14027,PBI,11278,DCA,2,1382.6817185313632
WN,Southwest Airlines Co.,14193,PNS,11042,CLE,2,1306.6367909757316
WN,Southwest Airlines Co.,14193,PNS,14683,SAT,2,1090.9865461272911
WN,Southwest Airlines Co.,14193,PNS,11292,DEN,2,1896.215726811703
WN,Southwest Airlines Co.,14193,PNS,12889,LAS,2,2663.448871337907
WN,Southwest Airlines Co.,14193,PNS,11259,DAL,2,951.5466401657304
WN,Southwest Airlines Co.,14193,PNS,12191,HOU,2,784.0400817774055
WN,Southwest Airlines Co.,14193,PNS,10693,BNA,2,630.1470109158347
WN,Southwest Airlines Co.,14193,PNS,13232,MDW,2,1258.910005898318
WN,Southwest Airlines Co.,14193,PNS,11278,DCA,2,1313.3866638978047
WN,Southwest Airlines Co.,14321,PWM,11042,CLE,2,977.3633236450676
WN,Southwest Airlines Co.,14321,PWM,11193,CVG,2,1300.8296393278558
WN,Southwest Airlines Co.,14321,PWM,15304,TPA,2,2056.7331914994656
WN,Southwest Airlines Co.,14321,PWM,11292,DEN,2,2860.688174754434
WN,Southwest Airlines Co.,14321,PWM,14679,SAN,2,4212.336545951639
WN,Southwest Airlines Co.,14321,PWM,10821,BWI,2,726.4684000800476
WN,Southwest Airlines Co.,14321,PWM,10140,ABQ,2,3235.9599377150034
WN,Southwest Airlines Co.,14321,PWM,13931,ORF,2,901.34170132595
WN,Southwest Airlines Co.,14321,PWM,14107,PHX,2,3756.613757262719
WN,Southwest Airlines Co.,14321,PWM,14771,SFO,2,4371.848955289469
WN,Southwest Airlines Co.,14321,PWM,13204,MCO,2,1955.7703374089613
WN,Southwest Airlines Co.,14524,RIC,11042,CLE,2,582.960403919578
WN,Southwest Airlines Co.,14524,RIC,15016,STL,2,1148.861250858999
WN,Southwest Airlines Co.,14524,RIC,15304,TPA,2,1165.9215806507573
WN,Southwest Airlines Co.,14524,RIC,12889,LAS,2,3349.807381953465
WN,Southwest Airlines Co.,14524,RIC,14679,SAN,2,3637.573706867459
WN,Southwest Airlines Co.,14524,RIC,13342,MKE,2,1081.4952496888325
WN,Southwest Airlines Co.,14524,RIC,11259,DAL,2,1845.3084605642032
WN,Southwest Airlines Co.,14524,RIC,12191,HOU,2,1874.8162152067712
WN,Southwest Airlines Co.,14524,RIC,13495,MSY,2,1456.785963471747
WN,Southwest Airlines Co.,14524,RIC,10397,ATL,2,773.1609375811314
WN,Southwest Airlines Co.,14524,RIC,12892,LAX,2,3700.891694658871
WN,Southwest Airlines Co.,14524,RIC,11697,FLL,2,1298.9934537691154
WN,Southwest Airlines Co.,14524,RIC,13232,MDW,2,1011.1559431707984
WN,Southwest Airlines Co.,14524,RIC,15376,TUS,2,3110.295479849445
WN,Southwest Airlines Co.,14524,RIC,13204,MCO,2,1075.305256438677
WN,Southwest Airlines Co.,12896,LBB,11423,DSM,2,1131.2700899609831
WN,Southwest Airlines Co.,12391,ISP,13204,MCO,2,1565.1053850475394
WN,Southwest Airlines Co.,11423,DSM,12896,LBB,2,1131.2700899609831
WN,Southwest Airlines Co.,11423,DSM,13851,OKC,2,763.8433620783479
WN,Southwest Airlines Co.,13851,OKC,11423,DSM,2,763.8433620783479
X4,Air Excursions LLC,11997,GST,12523,JNU,1,66.27427078246967
X4,Air Excursions LLC,11997,GST,12523,JNU,2,66.27427078246967
X4,Air Excursions LLC,12523,JNU,11997,GST,2,66.27427078246967
X4,Air Excursions LLC,12523,JNU,11997,GST,1,66.27427078246967
X9,Omni Air International LLC,12889,LAS,12173,HNL,2,4440.277300013991
X9,Omni Air International LLC,14747,SEA,11193,CVG,2,3154.017290870077
X9,Omni Air International LLC,14747,SEA,13830,OGG,2,4248.285806925676
X9,Omni Air International LLC,13830,OGG,11612,EVV,2,6783.95053492781
X9,Omni Air International LLC,12173,HNL,12889,LAS,2,4440.277300013991
X9,Omni Air International LLC,12264,IAD,13198,MCI,2,1486.6568533583663
X9,Omni Air International LLC,10194,AFW,14747,SEA,2,2642.424685092888
X9,Omni Air International LLC,13198,MCI,12264,IAD,2,1486.6568533583663
X9,Omni Air International LLC,11612,EVV,10194,AFW,2,1048.1971267080737
X9,Omni Air International LLC,13303,MIA,11726,FOE,2,2049.512779056164
X9,Omni Air International LLC,14747,SEA,11726,FOE,2,2342.620536091684
X9,Omni Air International LLC,14747,SEA,10194,AFW,2,2642.424685092888
X9,Omni Air International LLC,11726,FOE,14747,SEA,2,2342.620536091684
X9,Omni Air International LLC,12173,HNL,10194,AFW,2,6053.7602074752
X9,Omni Air International LLC,12016,GUM,10194,AFW,2,11646.948083478932
X9,Omni Air International LLC,10194,AFW,12173,HNL,2,6053.7602074752
X9,Omni Air International LLC,12889,LAS,12173,HNL,1,4440.277300013991
X9,Omni Air International LLC,10821,BWI,11612,EVV,1,951.4240643590142
X9,Omni Air International LLC,13830,OGG,14747,SEA,1,4248.285806925676
X9,Omni Air International LLC,12173,HNL,12889,LAS,1,4440.277300013991
X9,Omni Air International LLC,12173,HNL,10194,AFW,1,6053.7602074752
X9,Omni Air International LLC,12264,IAD,13198,MCI,1,1486.6568533583663
X9,Omni Air International LLC,11612,EVV,13830,OGG,1,6783.95053492781
X9,Omni Air International LLC,12173,HNL,12016,GUM,1,6109.282911712939
X9,Omni Air International LLC,12173,HNL,10194,AFW,1,6053.7602074752
X9,Omni Air International LLC,12016,GUM,12173,HNL,1,6109.282911712939
X9,Omni Air International LLC,10299,ANC,12264,IAD,1,5387.701663980043
X9,Omni Air International LLC,10194,AFW,12173,HNL,1,6053.7602074752
XP,XTRA Airways,14761,SFB,14588,ROW,2,2270.435012685394
XP,XTRA Airways,11697,FLL,14761,SFB,1,319.3383053495498
XP,XTRA Airways,11697,FLL,11697,FLL,1,0.0
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10661,BLD,11869,GCN,1,244.31092392591088
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10661,BLD,11869,GCN,1,244.31092392591088
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10661,BLD,10011,1G4,1,94.07043241501862
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10661,BLD,10661,BLD,1,0.0
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10661,BLD,12745,KNB,1,239.5055909982792
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10661,BLD,14081,PGA,1,324.09881823477497
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",11869,GCN,11869,GCN,1,0.0
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",11869,GCN,10011,1G4,1,150.33494748973308
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",11869,GCN,10661,BLD,1,244.31092392591088
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",11869,GCN,14081,PGA,1,125.02925743321082
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10011,1G4,10011,1G4,1,0.0
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10011,1G4,10661,BLD,1,94.07043241501862
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",11399,DQS,10661,BLD,1,150.44615578061206
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",12745,KNB,14081,PGA,1,96.67647847058744
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",14081,PGA,11869,GCN,1,125.02925743321082
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",14081,PGA,10661,BLD,1,324.09881823477497
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",14081,PGA,14081,PGA,1,0.0
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10661,BLD,11869,GCN,2,244.31092392591088
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",14081,PGA,14081,PGA,2,0.0
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",14081,PGA,10011,1G4,2,236.2105862579034
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",14081,PGA,10661,BLD,2,324.09881823477497
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",14081,PGA,11869,GCN,2,125.02925743321082
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",14081,PGA,10511,BCE,2,106.45347307963723
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",12211,HSH,10661,BLD,2,24.76471101148021
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10661,BLD,14081,PGA,2,324.09881823477497
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10661,BLD,10011,1G4,2,94.07043241501862
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10661,BLD,10661,BLD,2,0.0
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10661,BLD,11869,GCN,2,244.31092392591088
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",11869,GCN,14081,PGA,2,125.02925743321082
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",11869,GCN,10011,1G4,2,150.33494748973308
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",11869,GCN,10661,BLD,2,244.31092392591088
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",11869,GCN,11869,GCN,2,0.0
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",11869,GCN,12211,HSH,2,268.8782183371448
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10511,BCE,14081,PGA,2,106.45347307963723
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10011,1G4,14081,PGA,2,236.2105862579034
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10011,1G4,10011,1G4,2,0.0
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10011,1G4,10661,BLD,2,94.07043241501862
YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",10011,1G4,11869,GCN,2,150.33494748973308
YV,Mesa Airlines Inc.,14576,ROC,12264,IAD,2,464.2082029207815
YV,Mesa Airlines Inc.,11042,CLE,12266,IAH,2,1755.6394556068
YV,Mesa Airlines Inc.,11042,CLE,12264,IAD,2,462.8677683557841
YV,Mesa Airlines Inc.,14635,RSW,12266,IAH,2,1383.7479987042848
YV,Mesa Airlines Inc.,14635,RSW,14986,SRQ,2,124.11901530756496
YV,Mesa Airlines Inc.,11433,DTW,12266,IAH,2,1730.8801156447646
YV,Mesa Airlines Inc.,11433,DTW,12264,IAD,2,615.8007176256959
YV,Mesa Airlines Inc.,11193,CVG,12266,IAH,2,1402.322059772685
YV,Mesa Airlines Inc.,11193,CVG,12264,IAD,2,622.8127753402464
YV,Mesa Airlines Inc.,14685,SAV,12266,IAH,2,1366.7071103119642
YV,Mesa Airlines Inc.,14685,SAV,12264,IAD,2,830.2968129909963
YV,Mesa Airlines Inc.,10792,BUF,12264,IAD,2,456.6351100747238
YV,Mesa Airlines Inc.,13303,MIA,12266,IAH,2,1549.3796043024631
YV,Mesa Airlines Inc.,13303,MIA,14696,SBN,2,1853.8313263769555
YV,Mesa Airlines Inc.,13303,MIA,14122,PIT,2,1634.1415725092554
YV,Mesa Airlines Inc.,13303,MIA,10540,BED,2,2027.8522597676815
YV,Mesa Airlines Inc.,10561,BFL,11298,DFW,2,2041.1612508670955
YV,Mesa Airlines Inc.,10561,BFL,14107,PHX,2,683.1954036113267
YV,Mesa Airlines Inc.,15016,STL,12266,IAH,2,1075.5933885663471
YV,Mesa Airlines Inc.,15016,STL,12264,IAD,2,1117.2895394633838
YV,Mesa Airlines Inc.,15016,STL,11298,DFW,2,885.3225076560758
YV,Mesa Airlines Inc.,10627,BIS,11298,DFW,2,1574.5558941994748
YV,Mesa Airlines Inc.,10685,BMI,11298,DFW,2,1110.201421728629
YV,Mesa Airlines Inc.,10980,CHA,11298,DFW,2,1116.2180748237622
YV,Mesa Airlines Inc.,11140,CRP,12266,IAH,2,323.69079823517103
YV,Mesa Airlines Inc.,11140,CRP,11298,DFW,2,571.6142381545186
YV,Mesa Airlines Inc.,10713,BOI,12266,IAH,2,2383.6659290681705
YV,Mesa Airlines Inc.,11413,DRO,11298,DFW,2,1083.497696497339
YV,Mesa Airlines Inc.,11413,DRO,14107,PHX,2,565.7255559304277
YV,Mesa Airlines Inc.,14683,SAT,12266,IAH,2,306.04359681037306
YV,Mesa Airlines Inc.,14683,SAT,12264,IAD,2,2189.0283454487417
YV,Mesa Airlines Inc.,11638,FAT,14107,PHX,2,793.1600872252461
YV,Mesa Airlines Inc.,11695,FLG,14107,PHX,2,192.3022793660327
YV,Mesa Airlines Inc.,11973,GPT,11298,DFW,2,803.1269938398669
YV,Mesa Airlines Inc.,12266,IAH,11042,CLE,2,1755.6394556068
YV,Mesa Airlines Inc.,12266,IAH,11433,DTW,2,1730.8801156447646
YV,Mesa Airlines Inc.,12266,IAH,11193,CVG,2,1402.322059772685
YV,Mesa Airlines Inc.,12266,IAH,12915,LCH,2,204.45476023512424
YV,Mesa Airlines Inc.,12266,IAH,13303,MIA,2,1549.3796043024631
YV,Mesa Airlines Inc.,12266,IAH,15016,STL,2,1075.5933885663471
YV,Mesa Airlines Inc.,12266,IAH,11140,CRP,2,323.69079823517103
YV,Mesa Airlines Inc.,12266,IAH,10713,BOI,2,2383.6659290681705
YV,Mesa Airlines Inc.,12266,IAH,14683,SAT,2,306.04359681037306
YV,Mesa Airlines Inc.,12266,IAH,12448,JAN,2,563.8340936435127
YV,Mesa Airlines Inc.,12266,IAH,13256,MFE,2,509.9819034698471
YV,Mesa Airlines Inc.,12266,IAH,13422,MOB,2,685.6410170201855
YV,Mesa Airlines Inc.,12266,IAH,13502,MTJ,2,1490.7448668808142
YV,Mesa Airlines Inc.,12266,IAH,11066,CMH,2,1586.1478407106677
YV,Mesa Airlines Inc.,12266,IAH,11540,ELP,2,1071.7398742830312
YV,Mesa Airlines Inc.,12266,IAH,13891,ONT,2,2142.2728548045257
YV,Mesa Airlines Inc.,12266,IAH,14262,PSP,2,2039.189999914056
YV,Mesa Airlines Inc.,12266,IAH,10747,BRO,2,497.5484816423158
YV,Mesa Airlines Inc.,12266,IAH,15412,TYS,2,1240.3363247622478
YV,Mesa Airlines Inc.,12266,IAH,13290,MHK,2,1025.4012790629388
YV,Mesa Airlines Inc.,12266,IAH,11267,DAY,2,1495.4838189859604
YV,Mesa Airlines Inc.,12266,IAH,13871,OMA,2,1259.5547670511774
YV,Mesa Airlines Inc.,12266,IAH,15304,TPA,2,1265.0108508166218
YV,Mesa Airlines Inc.,12266,IAH,10874,CAK,2,1745.6478818133717
YV,Mesa Airlines Inc.,12266,IAH,14869,SLC,2,1922.3269561626016
YV,Mesa Airlines Inc.,12266,IAH,10781,BTR,2,407.134524997827
YV,Mesa Airlines Inc.,12266,IAH,12451,JAX,2,1312.0541160431508
YV,Mesa Airlines Inc.,12266,IAH,11996,GSP,2,1345.636614003366
YV,Mesa Airlines Inc.,12266,IAH,13487,MSP,2,1666.901801935307
YV,Mesa Airlines Inc.,12266,IAH,14570,RNO,2,2459.26048075326
YV,Mesa Airlines Inc.,12266,IAH,13158,MAF,2,689.2693225224785
YV,Mesa Airlines Inc.,12266,IAH,13342,MKE,2,1586.0276353123534
YV,Mesa Airlines Inc.,12266,IAH,10140,ABQ,2,1195.5713814368175
YV,Mesa Airlines Inc.,12266,IAH,12012,GUC,2,1425.5461909249373
YV,Mesa Airlines Inc.,12266,IAH,14696,SBN,2,1534.4861329578098
YV,Mesa Airlines Inc.,12266,IAH,11057,CLT,2,1466.3590237541391
YV,Mesa Airlines Inc.,12266,IAH,13931,ORF,2,1930.4866178926889
YV,Mesa Airlines Inc.,12266,IAH,13244,MEM,2,754.2886694115263
YV,Mesa Airlines Inc.,12266,IAH,12339,IND,2,1359.4939941308453
YV,Mesa Airlines Inc.,12266,IAH,10599,BHM,2,903.7983958004952
YV,Mesa Airlines Inc.,12266,IAH,14492,RDU,2,1675.2953283031673
YV,Mesa Airlines Inc.,12266,IAH,11726,FOE,2,997.4522964247536
YV,Mesa Airlines Inc.,12266,IAH,14100,PHL,2,2129.5237131504846
YV,Mesa Airlines Inc.,12266,IAH,13495,MSY,2,489.42163354440015
YV,Mesa Airlines Inc.,12266,IAH,14122,PIT,2,1797.482872984835
YV,Mesa Airlines Inc.,12266,IAH,12264,IAD,2,1913.1932743109928
YV,Mesa Airlines Inc.,12266,IAH,11298,DFW,2,361.6489450014034
YV,Mesa Airlines Inc.,12266,IAH,10529,BDL,2,2422.3493185897564
YV,Mesa Airlines Inc.,12266,IAH,10693,BNA,2,1056.527193277061
YV,Mesa Airlines Inc.,12266,IAH,12953,LGA,2,2277.135795838384
YV,Mesa Airlines Inc.,12266,IAH,15370,TUL,2,692.8229993080739
YV,Mesa Airlines Inc.,12266,IAH,10397,ATL,2,1107.5867321227392
YV,Mesa Airlines Inc.,12266,IAH,10849,BZN,2,2229.2961929084613
